model_init_seed,weight_decay,lr,num_epochs,model_code,params,loss
25.0,0.0,0.0001,500.0,siren,67331,7.568775617983192e-05
25.0,0.0,0.0005,500.0,siren,67331,1.4703143278893549e-05
25.0,0.0,0.001,500.0,siren,67331,2.20708370761713e-05
25.0,0.0,1e-05,500.0,siren,67331,1.1097240447998047
25.0,0.0,5e-05,500.0,siren,67331,0.00037864461774006486
